asset,devicename,alarm_id,device_id,"FROM_UNIXTIME(start_ts / 1000)","FROM_UNIXTIME(clear_ts / 1000)","FROM_UNIXTIME(end_ts / 1000)",severity,status,type,ack_duration,alarm_duration
Factory1,F1_Device2,a34d85b0-31c0-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-08 08:13:23.1470","2020-01-08 08:13:43.1460","2020-01-08 08:13:23.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device1,ead45fd0-31c0-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-08 08:15:23.1480","2020-01-08 08:15:43.1500","2020-01-08 08:15:23.1480","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device2,6df5dce0-31c1-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-08 08:19:03.1500","2020-01-08 08:19:23.1510","2020-01-08 08:19:03.1500","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device1,85cd12c0-31c1-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-08 08:19:43.1470","2020-01-08 08:20:03.1830","2020-01-08 08:19:43.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device3,b58605d0-31c1-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-08 08:21:03.2110","2020-01-08 08:21:23.1750","2020-01-08 08:21:03.2110","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device3,e52fb6a0-31c1-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-08 08:22:23.1770","2020-01-08 08:22:43.1820","2020-01-08 08:22:23.1770","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device1,9cbb28c0-311f-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 13:00:43.1470","2020-01-07 13:01:03.1480","2020-01-07 13:00:43.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device3,9cc36620-311f-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 13:00:43.2010","2020-01-07 13:01:03.1740","2020-01-07 13:00:43.2010","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device1,37b402c0-3120-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 13:05:03.1470","2020-01-07 13:05:23.1510","2020-01-07 13:05:03.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device2,6eecd8c0-314d-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 18:28:43.1470","2020-01-07 18:29:03.1470","2020-01-07 18:28:43.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device1,7f3a67b0-3120-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 13:07:03.1460","2020-01-07 13:07:43.1490","2020-01-07 13:07:23.1490","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,20003
Factory1,F1_Device2,de98c5d0-3120-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 13:09:43.1490","2020-01-07 13:10:03.1470","2020-01-07 13:09:43.1490","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device1,261f51d0-3121-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 13:11:43.1490","2020-01-07 13:12:03.1460","2020-01-07 13:11:43.1490","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device3,9d590480-3121-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 13:15:03.1750","2020-01-07 13:15:23.1750","2020-01-07 13:15:03.1750","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device3,7fe0a7e0-3122-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 13:21:23.2290","2020-01-07 13:21:43.1740","2020-01-07 13:21:23.2290","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device3,7fd86a80-3122-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 13:21:23.1750","2020-01-07 13:21:43.1740","2020-01-07 13:21:23.1750","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device3,bb733480-3122-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 13:23:03.1750","2020-01-07 13:23:23.1970","2020-01-07 13:23:03.1750","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device1,c75a89b0-3122-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 13:23:23.1470","2020-01-07 13:23:43.1490","2020-01-07 13:23:23.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device1,630116c0-314d-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 18:28:23.1480","2020-01-07 18:28:43.1470","2020-01-07 18:28:23.1480","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device1,a4de65b0-314e-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 18:37:23.1470","2020-01-07 18:37:43.1490","2020-01-07 18:37:23.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device3,a4e96230-314e-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 18:37:23.2180","2020-01-07 18:37:43.2270","2020-01-07 18:37:23.2180","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device3,ec698590-314e-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 18:39:23.1760","2020-01-07 18:39:43.1940","2020-01-07 18:39:23.1760","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device2,80534bf0-3187-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-08 01:24:23.1510","2020-01-08 01:24:43.1490","2020-01-08 01:24:23.1510","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device1,60f29630-315a-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 20:01:23.1550","2020-01-07 20:02:03.1810","2020-01-07 20:01:43.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,19992
Factory1,F1_Device1,37854fd0-315b-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 20:07:23.1480","2020-01-07 20:07:43.1470","2020-01-07 20:07:23.1480","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device1,96e338c0-315b-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 20:10:03.1470","2020-01-07 20:10:23.1980","2020-01-07 20:10:03.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device1,6d76dcc0-315c-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 20:16:03.1480","2020-01-07 20:16:23.1460","2020-01-07 20:16:03.1480","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device3,44bc5280-3187-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-08 01:22:43.1750","2020-01-08 01:23:03.2160","2020-01-08 01:22:43.1750","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device2,982a33b0-3187-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-08 01:25:03.1470","2020-01-08 01:25:23.1590","2020-01-08 01:25:03.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device1,982f8ae0-3187-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-08 01:25:03.1800","2020-01-08 01:25:43.1470","2020-01-08 01:25:23.1500","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,19970
Factory1,F1_Device3,bbf39430-3187-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-08 01:26:03.1850","2020-01-08 01:26:23.1720","2020-01-08 01:26:03.1850","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device1,f788b8e0-3187-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-08 01:27:43.1490","2020-01-08 01:28:03.1490","2020-01-08 01:27:43.1490","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device2,037cdf50-3188-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-08 01:28:03.2030","2020-01-08 01:28:23.1500","2020-01-08 01:28:03.2030","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device2,b492acc0-311f-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 13:01:23.1470","2020-01-07 13:01:43.1470","2020-01-07 13:01:23.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device1,cc6a30c0-311f-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 13:02:03.1470","2020-01-07 13:02:23.1470","2020-01-07 13:02:03.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device3,f0320aa0-311f-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 13:03:03.1770","2020-01-07 13:03:23.1730","2020-01-07 13:03:03.1770","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device3,080fa920-3120-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 13:03:43.2170","2020-01-07 13:04:03.1840","2020-01-07 13:03:43.2170","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device1,08063340-3120-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 13:03:43.1540","2020-01-07 13:04:03.1840","2020-01-07 13:03:43.1540","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device2,13f0bcc0-3120-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 13:04:03.1470","2020-01-07 13:04:23.1490","2020-01-07 13:04:03.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device3,13f6d740-3120-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 13:04:03.1860","2020-01-07 13:04:23.1730","2020-01-07 13:04:03.1860","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device3,4f901aa0-3120-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 13:05:43.1770","2020-01-07 13:06:03.1740","2020-01-07 13:05:43.1770","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device2,676358e0-3120-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 13:06:23.1500","2020-01-07 13:06:43.1480","2020-01-07 13:06:23.1500","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device1,6768d720-3120-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 13:06:23.1840","2020-01-07 13:06:43.1480","2020-01-07 13:06:23.1840","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device3,97163170-3120-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 13:07:43.1740","2020-01-07 13:08:03.1920","2020-01-07 13:07:43.1740","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device1,fcb36b00-3121-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 13:17:43.1510","2020-01-07 13:18:03.1460","2020-01-07 13:17:43.1510","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device1,a2fdadb0-3120-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 13:08:03.1470","2020-01-07 13:08:43.1500","2020-01-07 13:08:23.1490","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,20002
Factory1,F1_Device1,aeea5a10-3120-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 13:08:23.1520","2020-01-07 13:08:43.1500","2020-01-07 13:08:23.1520","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device1,c6c0f3b0-3120-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 13:09:03.1470","2020-01-07 13:09:23.1480","2020-01-07 13:09:03.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device3,f6741a60-3120-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 13:10:23.1740","2020-01-07 13:10:43.1740","2020-01-07 13:10:23.1740","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device2,55ce0bb0-3121-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 13:13:03.1470","2020-01-07 13:13:43.1980","2020-01-07 13:13:23.1510","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,20004
Factory1,F1_Device1,6da62bf0-3121-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 13:13:43.1510","2020-01-07 13:14:03.1470","2020-01-07 13:13:43.1510","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device2,857d88e0-3121-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 13:14:23.1500","2020-01-07 13:15:03.1480","2020-01-07 13:14:43.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,19997
Factory1,F1_Device1,9169c010-3121-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 13:14:43.1530","2020-01-07 13:15:03.1480","2020-01-07 13:14:43.1530","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device3,e4e005b0-3121-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 13:17:03.1770","2020-01-07 13:17:23.1750","2020-01-07 13:17:03.1770","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device2,2c6224e0-3122-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 13:19:03.1490","2020-01-07 13:19:23.1970","2020-01-07 13:19:03.1490","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device3,5c14d660-3122-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 13:20:23.1740","2020-01-07 13:20:43.1980","2020-01-07 13:20:23.1740","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device1,67fcc7d0-3122-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 13:20:43.1490","2020-01-07 13:21:23.1470","2020-01-07 13:21:03.1460","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,19997
Factory1,F1_Device3,7aec49d0-314d-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 18:29:03.2750","2020-01-07 18:29:23.2060","2020-01-07 18:29:03.2750","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device1,7ad8e8e0-314d-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 18:29:03.1500","2020-01-07 18:29:43.1460","2020-01-07 18:29:23.1980","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,20048
Factory1,F1_Device1,66eac160-30bb-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 01:03:23.1890","2020-01-07 01:03:43.1500","2020-01-07 01:03:23.1890","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device1,43a06100-3120-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 13:05:23.1510","2020-01-07 13:05:43.1470","2020-01-07 13:05:23.1510","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device1,cd091df0-3121-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 13:16:23.1830","2020-01-07 13:16:43.1470","2020-01-07 13:16:23.1830","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device2,cd048a10-3121-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 13:16:23.1530","2020-01-07 13:16:43.1470","2020-01-07 13:16:23.1530","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device3,cd174ec0-3121-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 13:16:23.2740","2020-01-07 13:16:43.1740","2020-01-07 13:16:23.2740","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device3,08a324a0-3122-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 13:18:03.1770","2020-01-07 13:18:23.1750","2020-01-07 13:18:03.1770","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device1,384dbfd0-3122-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 13:19:23.1480","2020-01-07 13:19:43.1470","2020-01-07 13:19:23.1480","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device3,38558800-3122-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 13:19:23.1990","2020-01-07 13:19:43.1730","2020-01-07 13:19:23.1990","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device3,97afee80-3122-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 13:22:03.1750","2020-01-07 13:22:23.1740","2020-01-07 13:22:03.1750","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device2,ce4ac1b0-314d-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 18:31:23.1470","2020-01-07 18:31:43.1470","2020-01-07 18:31:23.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device3,ce506700-314d-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 18:31:23.1830","2020-01-07 18:31:43.2760","2020-01-07 18:31:23.1830","2020-01-07 18:34:34.0040",CLEARED_ACK,Voltage,190821,0
Factory1,F1_Device3,a9155040-315c-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 20:17:43.1710","2020-01-07 20:18:03.2380","2020-01-07 20:17:43.1710","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device2,d8c0d5d0-315c-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 20:19:03.1480","2020-01-07 20:19:23.1470","2020-01-07 20:19:03.1480","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device2,d8c62d00-315c-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 20:19:03.1830","2020-01-07 20:19:23.1470","2020-01-07 20:19:03.1830","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device1,fc841bd0-315c-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 20:20:03.1490","2020-01-07 20:20:23.1490","2020-01-07 20:20:03.1490","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device3,746fee60-3187-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-08 01:24:03.2040","2020-01-08 01:24:23.2000","2020-01-08 01:24:03.2040","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device1,bc8d0320-3189-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-08 01:40:23.1850","2020-01-08 01:40:43.1500","2020-01-08 01:40:23.1850","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device2,bc8736c0-3189-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-08 01:40:23.1480","2020-01-08 01:40:43.2110","2020-01-08 01:40:23.1480","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device3,bc9651f0-3189-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-08 01:40:23.2460","2020-01-08 01:40:43.2120","2020-01-08 01:40:23.2460","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device2,c8736df0-3189-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-08 01:40:43.1500","2020-01-08 01:41:03.1460","2020-01-08 01:40:43.1500","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device1,95d7f8c0-31a7-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-08 05:14:03.1470","2020-01-08 05:14:23.1470","2020-01-08 05:14:03.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device1,af3947b0-31c0-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-08 08:13:43.1470","2020-01-08 08:14:03.1460","2020-01-08 08:13:43.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device3,af4d1dd0-31c0-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-08 08:13:43.2760","2020-01-08 08:14:03.1720","2020-01-08 08:13:43.2760","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device2,bb2530c0-31c0-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-08 08:14:03.1470","2020-01-08 08:14:23.1500","2020-01-08 08:14:03.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device1,6093d0c0-31d0-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-08 10:06:03.1470","2020-01-08 10:06:23.1470","2020-01-08 10:06:03.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device2,72d08ff0-30bb-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 01:03:43.1510","2020-01-07 01:04:03.1490","2020-01-07 01:03:43.1510","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device1,34e2eec0-30db-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 04:51:03.1470","2020-01-07 04:51:23.1470","2020-01-07 04:51:03.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device3,8b2a6f70-3120-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 13:07:23.1740","2020-01-07 13:07:43.1730","2020-01-07 13:07:23.1740","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device1,799178c0-3121-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 13:14:03.1470","2020-01-07 13:14:23.1830","2020-01-07 13:14:03.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device3,eb241140-3122-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 13:24:23.1870","2020-01-07 13:24:43.1920","2020-01-07 13:24:23.1870","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device1,eb2a2bc0-3122-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 13:24:23.2270","2020-01-07 13:24:43.2740","2020-01-07 13:24:23.2270","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device2,eb1df6c0-3122-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 13:24:23.1470","2020-01-07 13:25:03.1460","2020-01-07 13:24:43.1920","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,20045
